stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1986,8954.26,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1987,8350.72,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1988,8728.63,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1989,9957.03,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1990,11874.6,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1991,11208.9,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1992,9921.22,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1993,12066,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1994,12015.4,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1995,12366.3,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1996,17675.1,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1997,25225.4,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1998,35062,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,1999,46798.9,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2000,60380.8,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2001,75578.1,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2002,92938.5,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2003,113478,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2004,137858,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2005,166468,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2006,199012,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,SSB-MT,2007,234609,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1913,7,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1914,30,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1915,40,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1916,53,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1917,82,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1918,73,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1919,25,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1920,31,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1921,13,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1922,9,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1923,7,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1924,40,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1925,25,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1926,30,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1927,30,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1928,57,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1929,34,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1930,54,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1931,108,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1932,60,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1933,120,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1934,519,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1935,7549,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1936,23162,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1937,14823,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1938,20640,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1939,25406,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1940,26762,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1941,50796,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1942,55892,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1943,48348,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1944,50439,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1945,37912,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1946,42423,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1947,40160,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1948,43631,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1949,30743,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1950,34307,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1951,30077,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1952,21377,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1953,16791,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1954,12988,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1955,13914,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1956,14388,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1957,18490,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1958,16047,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1959,15521,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1960,11375,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1961,14101,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1962,14134,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1963,10046,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1964,8313,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1965,8057,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1966,8569,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1967,10864,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1968,6777,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1969,12455,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1970,16741,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1971,20034,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1972,19095,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1973,17360,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1974,10471,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1975,10572,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1976,10696,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1977,13223,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1978,14083,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1979,14755,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1980,10183,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1981,7915,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1982,6903,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1983,5328,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1984,4793,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1985,4282,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1986,2929,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1987,1894,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1988,1177,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1989,669,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1990,639,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1991,2039,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1992,978,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1993,1046,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1994,546,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1995,631,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1996,689,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1997,432,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1998,586,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,1999,383,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2000,488,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2001,728,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2002,494,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2003,564,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2004,523,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2005,665,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2006,648,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TC-MT,2007,1160,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1913,7,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1914,30,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1915,40,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1916,53,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1917,82,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1918,73,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1919,25,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1920,31,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1921,13,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1922,9,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1923,7,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1924,40,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1925,25,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1926,30,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1927,30,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1928,57,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1929,34,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1930,54,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1931,108,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1932,60,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1933,120,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1934,519,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1935,7549,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1936,23162,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1937,14823,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1938,20640,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1939,25406,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1940,26762,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1941,50796,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1942,55892,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1943,48348,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1944,50439,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1945,37912,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1946,42423,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1947,40160,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1948,43631,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1949,30743,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1950,34307,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1951,30077,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1952,21377,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1953,16791,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1954,12988,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1955,13914,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1956,14388,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1957,18490,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1958,16047,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1959,15521,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1960,11375,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1961,14101,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1962,14134,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1963,10046,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1964,8313,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1965,8057,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1966,8569,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1967,10864,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1968,6777,,,,,,
ACADREDGOMGB,NEFSC-ACADREDGOMGB-1913-2007-MILLER,Acadian redfish Gulf of Maine / Georges Bank,TL-MT,1969,12455,,,,,,
