"","stockid","assessid","stocklong","tsid","tsyear","tsvalue","west_east"
"782","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1980,42079.2,"NWFSC"
"783","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1981,45577.5,"NWFSC"
"784","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1982,47576.6,"NWFSC"
"785","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1983,47783.7,"NWFSC"
"786","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1984,49909.9,"NWFSC"
"787","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1985,52940.2,"NWFSC"
"788","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1986,55120.9,"NWFSC"
"789","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1987,56448.4,"NWFSC"
"790","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1988,56285.2,"NWFSC"
"791","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1989,57159.3,"NWFSC"
"792","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1990,56396,"NWFSC"
"793","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1991,53215,"NWFSC"
"794","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1992,51586,"NWFSC"
"795","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1993,51479.4,"NWFSC"
"796","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1994,52552.9,"NWFSC"
"797","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1995,54774.8,"NWFSC"
"798","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1996,55757.9,"NWFSC"
"799","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1997,54623.1,"NWFSC"
"800","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1998,53801.5,"NWFSC"
"801","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",1999,52961.9,"NWFSC"
"802","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2000,48467.5,"NWFSC"
"803","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2001,44852.8,"NWFSC"
"804","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2002,42330.2,"NWFSC"
"805","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2003,44468.4,"NWFSC"
"806","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2004,51021,"NWFSC"
"807","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2005,56486.3,"NWFSC"
"808","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2006,60633.4,"NWFSC"
"809","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","SSB-MT",2007,63301.5,"NWFSC"
"810","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1916,98022.2,"NWFSC"
"811","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1917,98022.2,"NWFSC"
"812","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1918,98022.2,"NWFSC"
"813","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1919,98022.2,"NWFSC"
"814","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1920,98022.2,"NWFSC"
"815","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1921,98022.2,"NWFSC"
"816","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1922,98022.2,"NWFSC"
"817","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1923,98022.2,"NWFSC"
"818","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1924,98022.2,"NWFSC"
"819","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1925,98022.2,"NWFSC"
"820","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1926,98022.2,"NWFSC"
"821","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1927,98022.2,"NWFSC"
"822","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1928,98022.2,"NWFSC"
"823","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1929,98022.2,"NWFSC"
"824","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1930,98016.7,"NWFSC"
"825","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1931,98015.2,"NWFSC"
"826","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1932,98013.8,"NWFSC"
"827","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1933,98002,"NWFSC"
"828","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1934,97995.4,"NWFSC"
"829","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1935,97991.8,"NWFSC"
"830","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1936,97983.6,"NWFSC"
"831","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1937,97952.9,"NWFSC"
"832","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1938,97811.4,"NWFSC"
"833","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1939,97813.9,"NWFSC"
"834","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1940,97380.4,"NWFSC"
"835","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1941,96779.9,"NWFSC"
"836","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1942,96007.1,"NWFSC"
"837","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1943,95706.5,"NWFSC"
"838","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1944,94157.3,"NWFSC"
"839","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1945,93976.8,"NWFSC"
"840","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1946,94137.8,"NWFSC"
"841","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1947,94277.7,"NWFSC"
"842","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1948,94182.1,"NWFSC"
"843","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1949,93600.3,"NWFSC"
"844","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1950,92822.3,"NWFSC"
"845","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1951,93037.3,"NWFSC"
"846","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1952,93130.4,"NWFSC"
"847","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1953,93191.3,"NWFSC"
"848","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1954,92339.9,"NWFSC"
"849","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1955,92745.8,"NWFSC"
"850","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1956,92901.5,"NWFSC"
"851","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1957,88350.7,"NWFSC"
"852","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1958,85351.6,"NWFSC"
"853","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1959,83056.2,"NWFSC"
"854","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1960,80661,"NWFSC"
"855","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1961,78953.7,"NWFSC"
"856","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1962,76878.3,"NWFSC"
"857","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1963,75306.2,"NWFSC"
"858","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1964,74107.9,"NWFSC"
"859","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1965,72769.6,"NWFSC"
"860","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1966,72116.2,"NWFSC"
"861","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1967,71488.6,"NWFSC"
"862","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1968,68881.5,"NWFSC"
"863","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1969,65315.5,"NWFSC"
"864","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1970,60759,"NWFSC"
"865","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1971,55990.1,"NWFSC"
"866","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1972,51598.4,"NWFSC"
"867","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1973,47228.2,"NWFSC"
"868","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1974,48650,"NWFSC"
"869","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1975,48222,"NWFSC"
"870","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1976,48086.4,"NWFSC"
"871","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1977,51700.6,"NWFSC"
"872","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1978,52809.3,"NWFSC"
"873","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1979,58069.5,"NWFSC"
"874","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1980,60211,"NWFSC"
"875","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1981,61573.5,"NWFSC"
"876","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1982,65310.8,"NWFSC"
"877","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1983,68089,"NWFSC"
"878","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1984,72338.9,"NWFSC"
"879","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1985,73748.5,"NWFSC"
"880","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1986,74533,"NWFSC"
"881","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1987,75065.5,"NWFSC"
"882","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1988,76136.2,"NWFSC"
"883","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1989,75801.1,"NWFSC"
"884","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1990,74766.9,"NWFSC"
"885","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1991,73204.4,"NWFSC"
"886","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1992,69484.4,"NWFSC"
"887","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1993,72717.7,"NWFSC"
"888","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1994,73766.2,"NWFSC"
"889","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1995,72077.2,"NWFSC"
"890","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1996,70804.1,"NWFSC"
"891","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1997,71786.3,"NWFSC"
"892","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1998,69703.7,"NWFSC"
"893","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",1999,66501.1,"NWFSC"
"894","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2000,59801.6,"NWFSC"
"895","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2001,56889.9,"NWFSC"
"896","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2002,64932.4,"NWFSC"
"897","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2003,69707.4,"NWFSC"
"898","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2004,74816.8,"NWFSC"
"899","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2005,78961.4,"NWFSC"
"900","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2006,79821.9,"NWFSC"
"901","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TB-MT",2007,83300.5,"NWFSC"
"902","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1916,0,"NWFSC"
"903","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1917,0,"NWFSC"
"904","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1918,0,"NWFSC"
"905","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1919,0,"NWFSC"
"906","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1920,0,"NWFSC"
"907","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1921,0,"NWFSC"
"908","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1922,0,"NWFSC"
"909","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1923,0,"NWFSC"
"910","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1924,0,"NWFSC"
"911","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1925,0,"NWFSC"
"912","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1926,0,"NWFSC"
"913","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1927,0,"NWFSC"
"914","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1928,0.02,"NWFSC"
"915","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1929,5.59,"NWFSC"
"916","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1930,1.75,"NWFSC"
"917","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1931,1.78,"NWFSC"
"918","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1932,12.39,"NWFSC"
"919","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1933,7.82,"NWFSC"
"920","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1934,5.18,"NWFSC"
"921","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1935,10.36,"NWFSC"
"922","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1936,33.7,"NWFSC"
"923","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1937,147.8,"NWFSC"
"924","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1938,7.45,"NWFSC"
"925","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1939,453.18,"NWFSC"
"926","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1940,640.54,"NWFSC"
"927","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1941,846.25,"NWFSC"
"928","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1942,411.86,"NWFSC"
"929","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1943,1716.88,"NWFSC"
"930","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1944,407.26,"NWFSC"
"931","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1945,113.44,"NWFSC"
"932","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1946,166.85,"NWFSC"
"933","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1947,425.41,"NWFSC"
"934","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1948,936.17,"NWFSC"
"935","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1949,1165.5,"NWFSC"
"936","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1950,202,"NWFSC"
"937","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1951,345,"NWFSC"
"938","ARFLOUNDPCOAST","NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","Arrowtooth flounder Pacific Coast","TC-MT",1952,390,"NWFSC"
