"","stockid","assessid","stocklong","tsid","tsyear","tsvalue"
"171","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1988,"8728.63"
"172","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1989,"9957.03"
"173","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1990,"11874.6"
"174","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1991,"11208.9"
"175","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1992,"9921.22"
"176","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1993,"12066"
"177","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1994,"12015.4"
"178","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1995,"12366.3"
"179","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1996,"17675.1"
"180","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1997,"25225.4"
"181","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1998,"35062"
"182","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",1999,"46798.9"
"183","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2000,"60380.8"
"184","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2001,"75578.1"
"185","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2002,"92938.5"
"186","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2003,"113478"
"187","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2004,"137858"
"188","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2005,"166468"
"189","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2006,"199012"
"190","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","SSB-MT",2007,"234609"
"191","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1913,"7"
"192","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1914,"30"
"193","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1915,"40"
"194","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1916,"53"
"195","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1917,"82"
"196","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1918,"73"
"197","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1919,"25"
"198","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1920,"31"
"199","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1921,"13"
"200","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1922,"9"
"201","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1923,"7"
"202","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1924,"40"
"203","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1925,"25"
"204","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1926,"30"
"205","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1927,"30"
"206","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1928,"57"
"207","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1929,"34"
"208","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1930,"54"
"209","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1931,"108"
"210","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1932,"60"
"211","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1933,"120"
"212","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1934,"519"
"213","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1935,"7549"
"214","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1936,"23162"
"215","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1937,"14823"
"216","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1938,"20640"
"217","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1939,"25406"
"218","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1940,"26762"
"219","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1941,"50796"
"220","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1942,"55892"
"221","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1943,"48348"
"222","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1944,"50439"
"223","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1945,"37912"
"224","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1946,"42423"
"225","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1947,"40160"
"226","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1948,"43631"
"227","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1949,"30743"
"228","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1950,"34307"
"229","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1951,"30077"
"230","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1952,"21377"
"231","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1953,"16791"
"232","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1954,"12988"
"233","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1955,"13914"
"234","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1956,"14388"
"235","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1957,"18490"
"236","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1958,"16047"
"237","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1959,"15521"
"238","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1960,"11375"
"239","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1961,"14101"
"240","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1962,"14134"
"241","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1963,"10046"
"242","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1964,"8313"
"243","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1965,"8057"
"244","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1966,"8569"
"245","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1967,"10864"
"246","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1968,"6777"
"247","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1969,"12455"
"248","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1970,"16741"
"249","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1971,"20034"
"250","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1972,"19095"
"251","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1973,"17360"
"252","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1974,"10471"
"253","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1975,"10572"
"254","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1976,"10696"
"255","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1977,"13223"
"256","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1978,"14083"
"257","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1979,"14755"
"258","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1980,"10183"
"259","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1981,"7915"
"260","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1982,"6903"
"261","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1983,"5328"
"262","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1984,"4793"
"263","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1985,"4282"
"264","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1986,"2929"
"265","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1987,"1894"
"266","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1988,"1177"
"267","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1989,"669"
"268","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1990,"639"
"269","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1991,"2039"
"270","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1992,"978"
"271","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1993,"1046"
"272","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1994,"546"
"273","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1995,"631"
"274","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1996,"689"
"275","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1997,"432"
"276","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1998,"586"
"277","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",1999,"383"
"278","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2000,"488"
"279","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2001,"728"
"280","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2002,"494"
"281","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2003,"564"
"282","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2004,"523"
"283","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2005,"665"
"284","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2006,"648"
"285","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TC-MT",2007,"1160"
"286","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1913,"7"
"287","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1914,"30"
"288","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1915,"40"
"289","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1916,"53"
"290","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1917,"82"
"291","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1918,"73"
"292","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1919,"25"
"293","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1920,"31"
"294","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1921,"13"
"295","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1922,"9"
"296","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1923,"7"
"297","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1924,"40"
"298","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1925,"25"
"299","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1926,"30"
"300","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1927,"30"
"301","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1928,"57"
"302","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1929,"34"
"303","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1930,"54"
"304","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1931,"108"
"305","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1932,"60"
"306","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1933,"120"
"307","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1934,"519"
"308","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1935,"7549"
"309","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1936,"23162"
"310","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1937,"14823"
"311","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1938,"20640"
"312","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1939,"25406"
"313","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1940,"26762"
"314","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1941,"50796"
"315","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1942,"55892"
"316","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1943,"48348"
"317","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1944,"50439"
"318","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1945,"37912"
"319","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1946,"42423"
"320","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1947,"40160"
"321","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1948,"43631"
"322","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1949,"30743"
"323","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1950,"34307"
"324","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1951,"30077"
"325","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1952,"21377"
"326","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1953,"16791"
"327","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1954,"12988"
"328","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1955,"13914"
"329","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1956,"14388"
"330","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1957,"18490"
"331","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1958,"16047"
"332","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1959,"15521"
"333","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1960,"11375"
"334","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1961,"14101"
"335","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1962,"14134"
"336","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1963,"10046"
"337","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1964,"8313"
"338","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1965,"8057"
"339","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1966,"8569"
"340","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1967,"10864"
"341","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1968,"6777"
"342","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1969,"12455"
"343","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1970,"16741"
"344","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1971,"20034"
"345","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1972,"19095"
"346","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1973,"17360"
"347","ACADREDGOMGB","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Acadian redfish Gulf of Maine / Georges Bank","TL-MT",1974,"10471"
